Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,,,,,,
5933,City,119,Trip Completed,15-07-2016 10:12,15-07-2016 11:01,,,,,,
1184,City,120,Trip Completed,11-07-2016 21:01,11-07-2016 22:11,,,,,,
1402,Airport,120,Trip Completed,12-07-2016 02:48,12-07-2016 03:48,,,,,,
1597,City,120,Trip Completed,12-07-2016 06:40,12-07-2016 07:42,,,,,,
2702,City,120,Trip Completed,13-07-2016 01:12,13-07-2016 02:20,,,,,,
2996,City,120,Trip Completed,13-07-2016 07:13,13-07-2016 08:10,,,,,,
4857,Airport,120,Trip Completed,14-07-2016 17:34,14-07-2016 18:25,,,,,,
6661,City,120,Trip Completed,15-07-2016 22:20,15-07-2016 23:21,,,,,,
134,Airport,121,Trip Completed,11-07-2016 05:13,11-07-2016 06:14,,,,,,
598,City,121,Trip Completed,11-07-2016 11:36,11-07-2016 12:17,,,,,,
726,Airport,121,Trip Completed,11-07-2016 15:00,11-07-2016 16:03,,,,,,
832,Airport,121,Trip Completed,11-07-2016 17:38,11-07-2016 18:16,,,,,,
2065,City,121,Trip Completed,12-07-2016 15:06,12-07-2016 16:10,,,,,,
2701,Airport,121,Trip Completed,13-07-2016 01:04,13-07-2016 01:52,,,,,,
3429,City,121,Trip Completed,13-07-2016 15:59,13-07-2016 16:58,,,,,,
3645,City,121,Trip Completed,13-07-2016 19:07,13-07-2016 20:00,,,,,,
4958,City,121,Trip Completed,14-07-2016 18:36,14-07-2016 19:46,,,,,,
5474,City,121,Trip Completed,15-07-2016 04:45,15-07-2016 05:52,,,,,,
6088,City,121,Trip Completed,15-07-2016 14:29,15-07-2016 15:24,,,,,,
6714,Airport,121,Trip Completed,15-07-2016 23:12,16-07-2016 00:04,,,,,,
1024,Airport,122,Trip Completed,11-07-2016 19:20,11-07-2016 20:20,,,,,,
1452,City,122,Trip Completed,12-07-2016 04:52,12-07-2016 05:41,,,,,,
2507,City,122,Trip Completed,12-07-2016 21:05,12-07-2016 21:30,,,,,,
3052,Airport,122,Trip Completed,13-07-2016 07:43,13-07-2016 08:53,,,,,,
4702,Airport,122,Trip Completed,14-07-2016 13:13,14-07-2016 13:43,,,,,,
4830,Airport,122,Trip Completed,14-07-2016 17:23,14-07-2016 18:36,,,,,,
5920,Airport,122,Trip Completed,15-07-2016 10:06,15-07-2016 10:41,,,,,,
533,Airport,123,Trip Completed,11-07-2016 09:55,11-07-2016 10:58,,,,,,
1368,City,123,Trip Completed,12-07-2016 00:07,12-07-2016 00:50,,,,,,
2499,Airport,123,Trip Completed,12-07-2016 20:55,12-07-2016 22:03,,,,,,
2962,City,123,Trip Completed,13-07-2016 06:47,13-07-2016 07:58,,,,,,
3617,Airport,123,Trip Completed,13-07-2016 18:55,13-07-2016 20:07,,,,,,
5370,City,123,Trip Completed,14-07-2016 23:43,15-07-2016 00:33,,,,,,
47,City,124,Trip Completed,11-07-2016 03:22,11-07-2016 04:35,,,,,,
270,City,124,Trip Completed,11-07-2016 06:54,11-07-2016 07:50,,,,,,
1007,City,124,Trip Completed,11-07-2016 19:14,11-07-2016 19:46,,,,,,
2372,City,124,Trip Completed,12-07-2016 19:35,12-07-2016 20:13,,,,,,
3584,Airport,124,Trip Completed,13-07-2016 18:29,13-07-2016 19:37,,,,,,
4645,Airport,124,Trip Completed,14-07-2016 11:45,14-07-2016 12:52,,,,,,
5219,City,124,Trip Completed,14-07-2016 21:00,14-07-2016 22:05,,,,,,
5559,Airport,124,Trip Completed,15-07-2016 05:39,15-07-2016 06:52,,,,,,
631,Airport,125,Trip Completed,11-07-2016 12:19,11-07-2016 13:28,,,,,,
775,City,125,Trip Completed,11-07-2016 16:29,11-07-2016 17:35,,,,,,
1006,Airport,125,Trip Completed,11-07-2016 19:08,11-07-2016 19:40,,,,,,
1995,City,125,Trip Completed,12-07-2016 12:51,12-07-2016 14:01,,,,,,
2248,City,125,Trip Completed,12-07-2016 18:23,12-07-2016 19:01,,,,,,
2540,Airport,125,Trip Completed,12-07-2016 21:15,12-07-2016 22:01,,,,,,
3037,Airport,125,Trip Completed,13-07-2016 07:33,13-07-2016 08:27,,,,,,
3419,Airport,125,Trip Completed,13-07-2016 15:42,13-07-2016 16:10,,,,,,
3987,City,125,Trip Completed,13-07-2016 23:18,13-07-2016 23:57,,,,,,
4458,City,125,Trip Completed,14-07-2016 08:38,14-07-2016 09:44,,,,,,
4987,Airport,125,Trip Completed,14-07-2016 18:46,14-07-2016 19:52,,,,,,
5868,City,125,Trip Completed,15-07-2016 09:16,15-07-2016 10:34,,,,,,
6413,Airport,125,Trip Completed,15-07-2016 19:40,15-07-2016 20:18,,,,,,
6533,City,125,Trip Completed,15-07-2016 20:52,15-07-2016 21:25,,,,,,
90,Airport,126,Trip Completed,11-07-2016 04:53,11-07-2016 05:34,,,,,,
532,City,126,Trip Completed,11-07-2016 09:53,11-07-2016 11:11,,,,,,
1110,City,126,Trip Completed,11-07-2016 20:17,11-07-2016 21:30,,,,,,
1759,Airport,126,Trip Completed,12-07-2016 08:46,12-07-2016 09:56,,,,,,
2147,City,126,Trip Completed,12-07-2016 17:21,12-07-2016 18:27,,,,,,
3254,Airport,126,Trip Completed,13-07-2016 10:11,13-07-2016 11:06,,,,,,
3381,Airport,126,Trip Completed,13-07-2016 14:25,13-07-2016 15:15,,,,,,
3656,City,126,Trip Completed,13-07-2016 19:11,13-07-2016 20:32,,,,,,
3948,Airport,126,Trip Completed,13-07-2016 22:37,13-07-2016 23:13,,,,,,
4520,City,126,Trip Completed,14-07-2016 09:23,14-07-2016 10:19,,,,,,
4723,Airport,126,Trip Completed,14-07-2016 13:50,14-07-2016 14:36,,,,,,
5176,City,126,Trip Completed,14-07-2016 20:37,14-07-2016 21:38,,,,,,
6338,City,126,Trip Completed,15-07-2016 18:46,15-07-2016 19:52,,,,,,
6557,Airport,126,Trip Completed,15-07-2016 21:00,15-07-2016 21:40,,,,,,
504,City,127,Trip Completed,11-07-2016 09:40,11-07-2016 10:48,,,,,,
640,Airport,127,Trip Completed,11-07-2016 12:27,11-07-2016 13:39,,,,,,
1206,City,127,Trip Completed,11-07-2016 21:24,11-07-2016 22:14,,,,,,
1851,Airport,127,Trip Completed,12-07-2016 09:48,12-07-2016 10:58,,,,,,
2412,Airport,127,Trip Completed,12-07-2016 19:59,12-07-2016 20:58,,,,,,
3300,Airport,127,Trip Completed,13-07-2016 11:42,13-07-2016 12:50,,,,,,
3648,City,127,Trip Completed,13-07-2016 19:13,13-07-2016 19:58,,,,,,
6020,City,127,Trip Completed,15-07-2016 12:46,15-07-2016 13:25,,,,,,
6682,City,127,Trip Completed,15-07-2016 22:35,15-07-2016 23:03,,,,,,
878,City,128,Trip Completed,11-07-2016 18:09,11-07-2016 18:49,,,,,,
1014,Airport,128,Trip Completed,11-07-2016 19:14,11-07-2016 20:06,,,,,,
1628,Airport,128,Trip Completed,12-07-2016 07:05,12-07-2016 08:17,,,,,,
2416,City,128,Trip Completed,12-07-2016 20:06,12-07-2016 21:09,,,,,,
2974,Airport,128,Trip Completed,13-07-2016 06:46,13-07-2016 08:04,,,,,,
3273,Airport,128,Trip Completed,13-07-2016 10:38,13-07-2016 11:15,,,,,,
4210,City,128,Trip Completed,14-07-2016 05:38,14-07-2016 06:44,,,,,,
4454,City,128,Trip Completed,14-07-2016 08:32,14-07-2016 09:21,,,,,,
4732,Airport,128,Trip Completed,14-07-2016 14:13,14-07-2016 15:12,,,,,,
5024,City,128,Trip Completed,14-07-2016 19:09,14-07-2016 20:20,,,,,,
5799,Airport,128,Trip Completed,15-07-2016 08:41,15-07-2016 09:11,,,,,,
6676,Airport,128,Trip Completed,15-07-2016 22:25,15-07-2016 23:43,,,,,,
343,City,129,Trip Completed,11-07-2016 07:57,11-07-2016 08:55,,,,,,
1002,Airport,129,Trip Completed,11-07-2016 19:14,11-07-2016 20:01,,,,,,
1571,Airport,129,Trip Completed,12-07-2016 06:28,12-07-2016 07:41,,,,,,
1954,Airport,129,Trip Completed,12-07-2016 11:43,12-07-2016 12:08,,,,,,
3436,Airport,129,Trip Completed,13-07-2016 16:11,13-07-2016 17:07,,,,,,
5193,Airport,129,Trip Completed,14-07-2016 20:45,14-07-2016 21:30,,,,,,
5555,City,129,Trip Completed,15-07-2016 05:44,15-07-2016 06:28,,,,,,
5674,Airport,129,Trip Completed,15-07-2016 07:06,15-07-2016 07:47,,,,,,
6596,City,129,Trip Completed,15-07-2016 21:33,15-07-2016 22:22,,,,,,
123,City,130,Trip Completed,11-07-2016 05:12,11-07-2016 06:14,,,,,,
479,Airport,130,Trip Completed,11-07-2016 09:27,11-07-2016 10:44,,,,,,
657,City,130,Trip Completed,11-07-2016 12:55,11-07-2016 13:46,,,,,,
975,Airport,130,Trip Completed,11-07-2016 18:54,11-07-2016 20:05,,,,,,
1307,Airport,130,Trip Completed,11-07-2016 22:42,11-07-2016 23:07,,,,,,
1672,City,130,Trip Completed,12-07-2016 07:37,12-07-2016 08:13,,,,,,
1942,Airport,130,Trip Completed,12-07-2016 11:26,12-07-2016 12:27,,,,,,
3382,City,130,Trip Completed,13-07-2016 14:24,13-07-2016 15:19,,,,,,
4284,Airport,130,Trip Completed,14-07-2016 06:33,14-07-2016 07:10,,,,,,
6734,Airport,130,Trip Completed,15-07-2016 23:37,16-07-2016 00:25,,,,,,
281,City,131,Trip Completed,11-07-2016 07:01,11-07-2016 08:10,,,,,,
1902,City,131,Trip Completed,12-07-2016 10:34,12-07-2016 11:46,,,,,,
2691,Airport,131,Trip Completed,13-07-2016 00:44,13-07-2016 01:41,,,,,,
4430,City,131,Trip Completed,14-07-2016 08:21,14-07-2016 08:58,,,,,,
4779,City,131,Trip Completed,14-07-2016 16:31,14-07-2016 16:59,,,,,,
5097,City,131,Trip Completed,14-07-2016 19:52,14-07-2016 20:49,,,,,,
405,City,132,Trip Completed,11-07-2016 08:29,11-07-2016 09:35,,,,,,
585,City,132,Trip Completed,11-07-2016 11:16,11-07-2016 11:57,,,,,,
729,Airport,132,Trip Completed,11-07-2016 15:14,11-07-2016 15:50,,,,,,
1046,Airport,132,Trip Completed,11-07-2016 19:31,11-07-2016 20:12,,,,,,
1663,Airport,132,Trip Completed,12-07-2016 07:33,12-07-2016 08:21,,,,,,
4027,City,132,Trip Completed,13-07-2016 00:07,13-07-2016 01:25,,,,,,
2876,City,132,Trip Completed,13-07-2016 05:49,13-07-2016 06:27,,,,,,
3767,Airport,132,Trip Completed,13-07-2016 20:35,13-07-2016 21:09,,,,,,
5948,City,132,Trip Completed,15-07-2016 10:36,15-07-2016 11:36,,,,,,
6027,Airport,132,Trip Completed,15-07-2016 12:46,15-07-2016 13:36,,,,,,
701,City,133,Trip Completed,11-07-2016 14:01,11-07-2016 15:00,,,,,,
1529,City,133,Trip Completed,12-07-2016 05:56,12-07-2016 06:49,,,,,,
2060,Airport,133,Trip Completed,12-07-2016 15:04,12-07-2016 15:37,,,,,,
2262,City,133,Trip Completed,12-07-2016 18:30,12-07-2016 18:59,,,,,,
4425,City,133,Trip Completed,14-07-2016 08:24,14-07-2016 08:58,,,,,,
4710,City,133,Trip Completed,14-07-2016 13:26,14-07-2016 13:58,,,,,,
5732,Airport,133,Trip Completed,15-07-2016 07:47,15-07-2016 08:21,,,,,,
142,City,134,Trip Completed,11-07-2016 05:25,11-07-2016 06:19,,,,,,
430,City,134,Trip Completed,11-07-2016 08:49,11-07-2016 09:47,,,,,,
612,Airport,134,Trip Completed,11-07-2016 11:47,11-07-2016 12:37,,,,,,
927,Airport,134,Trip Completed,11-07-2016 18:22,11-07-2016 18:59,,,,,,
1010,City,134,Trip Completed,11-07-2016 19:14,11-07-2016 20:09,,,,,,
1845,Airport,134,Trip Completed,12-07-2016 09:41,12-07-2016 10:52,,,,,,
2234,Airport,134,Trip Completed,12-07-2016 18:19,12-07-2016 19:03,,,,,,
2633,Airport,134,Trip Completed,12-07-2016 22:18,12-07-2016 23:06,,,,,,
4012,Airport,134,Trip Completed,13-07-2016 23:54,14-07-2016 00:37,,,,,,
5039,City,134,Trip Completed,14-07-2016 19:20,14-07-2016 19:53,,,,,,
6760,Airport,134,Trip Completed,15-07-2016 00:03,15-07-2016 00:47,,,,,,
5681,City,134,Trip Completed,15-07-2016 07:17,15-07-2016 07:48,,,,,,
6253,Airport,134,Trip Completed,15-07-2016 18:01,15-07-2016 18:57,,,,,,
6558,Airport,134,Trip Completed,15-07-2016 21:05,15-07-2016 22:05,,,,,,
565,City,135,Trip Completed,11-07-2016 10:19,11-07-2016 11:26,,,,,,
599,Airport,135,Trip Completed,11-07-2016 11:38,11-07-2016 12:45,,,,,,
1772,Airport,135,Trip Completed,12-07-2016 08:54,12-07-2016 09:32,,,,,,
3357,Airport,135,Trip Completed,13-07-2016 13:27,13-07-2016 14:15,,,,,,
4408,City,135,Trip Completed,14-07-2016 08:02,14-07-2016 08:40,,,,,,
1363,Airport,136,Trip Completed,11-07-2016 00:00,11-07-2016 01:11,,,,,,
625,Airport,136,Trip Completed,11-07-2016 12:05,11-07-2016 13:15,,,,,,
1636,Airport,136,Trip Completed,12-07-2016 07:17,12-07-2016 07:47,,,,,,
2253,Airport,136,Trip Completed,12-07-2016 18:22,12-07-2016 19:31,,,,,,
3471,Airport,136,Trip Completed,13-07-2016 17:13,13-07-2016 18:22,,,,,,
4402,City,136,Trip Completed,14-07-2016 08:04,14-07-2016 09:10,,,,,,
458,Airport,137,Trip Completed,11-07-2016 09:12,11-07-2016 10:24,,,,,,
681,City,137,Trip Completed,11-07-2016 13:32,11-07-2016 14:18,,,,,,
1084,Airport,137,Trip Completed,11-07-2016 19:59,11-07-2016 20:33,,,,,,
1896,Airport,137,Trip Completed,12-07-2016 10:23,12-07-2016 11:25,,,,,,
3132,Airport,137,Trip Completed,13-07-2016 08:43,13-07-2016 09:54,,,,,,
3940,City,137,Trip Completed,13-07-2016 22:23,13-07-2016 23:09,,,,,,
4943,Airport,137,Trip Completed,14-07-2016 18:27,14-07-2016 19:22,,,,,,
5537,Airport,137,Trip Completed,15-07-2016 05:28,15-07-2016 05:55,,,,,,
6310,City,137,Trip Completed,15-07-2016 18:25,15-07-2016 19:01,,,,,,
6587,Airport,137,Trip Completed,15-07-2016 21:24,15-07-2016 22:03,,,,,,
6756,City,137,Trip Completed,15-07-2016 23:57,16-07-2016 00:51,,,,,,
97,City,138,Trip Completed,11-07-2016 05:01,11-07-2016 05:39,,,,,,
1266,Airport,138,Trip Completed,11-07-2016 22:00,11-07-2016 22:55,,,,,,
2118,Airport,138,Trip Completed,12-07-2016 16:41,12-07-2016 17:49,,,,,,
2906,Airport,138,Trip Completed,13-07-2016 06:09,13-07-2016 07:16,,,,,,
3432,Airport,138,Trip Completed,13-07-2016 16:07,13-07-2016 17:02,,,,,,
5921,City,138,Trip Completed,15-07-2016 10:04,15-07-2016 10:42,,,,,,
6192,Airport,138,Trip Completed,15-07-2016 17:12,15-07-2016 18:20,,,,,,
6705,Airport,138,Trip Completed,15-07-2016 22:57,16-07-2016 00:09,,,,,,
242,Airport,139,Trip Completed,11-07-2016 06:31,11-07-2016 07:21,,,,,,
1359,City,139,Trip Completed,11-07-2016 23:51,12-07-2016 00:50,,,,,,
1865,Airport,139,Trip Completed,12-07-2016 09:50,12-07-2016 10:58,,,,,,
2024,Airport,139,Trip Completed,12-07-2016 13:55,12-07-2016 14:32,,,,,,
2768,Airport,139,Trip Completed,13-07-2016 04:17,13-07-2016 04:45,,,,,,
3067,City,139,Trip Completed,13-07-2016 07:59,13-07-2016 09:01,,,,,,
3316,Airport,139,Trip Completed,13-07-2016 12:02,13-07-2016 13:02,,,,,,
4084,Airport,139,Trip Completed,14-07-2016 02:44,14-07-2016 03:44,,,,,,
4858,City,139,Trip Completed,14-07-2016 17:33,14-07-2016 18:12,,,,,,
5566,Airport,139,Trip Completed,15-07-2016 05:43,15-07-2016 06:59,,,,,,
6384,Airport,139,Trip Completed,15-07-2016 19:21,15-07-2016 20:26,,,,,,
2001,Airport,140,Trip Completed,12-07-2016 13:01,12-07-2016 14:00,,,,,,
3483,City,140,Trip Completed,13-07-2016 17:23,13-07-2016 18:36,,,,,,
3990,Airport,140,Trip Completed,13-07-2016 23:20,13-07-2016 23:50,,,,,,
4531,City,140,Trip Completed,14-07-2016 09:29,14-07-2016 10:30,,,,,,
5518,City,140,Trip Completed,15-07-2016 05:15,15-07-2016 06:16,,,,,,
5869,City,140,Trip Completed,15-07-2016 09:22,15-07-2016 10:11,,,,,,
60,City,141,Trip Completed,11-07-2016 03:57,11-07-2016 04:46,,,,,,
282,City,141,Trip Completed,11-07-2016 06:56,11-07-2016 08:11,,,,,,
1614,Airport,141,Trip Completed,12-07-2016 06:55,12-07-2016 07:30,,,,,,
2331,Airport,141,Trip Completed,12-07-2016 19:13,12-07-2016 20:28,,,,,,
2825,Airport,141,Trip Completed,13-07-2016 05:14,13-07-2016 05:51,,,,,,
3411,Airport,141,Trip Completed,13-07-2016 15:28,13-07-2016 16:36,,,,,,
4143,Airport,141,Trip Completed,14-07-2016 04:51,14-07-2016 05:40,,,,,,
4637,City,141,Trip Completed,14-07-2016 11:29,14-07-2016 12:16,,,,,,
4729,Airport,141,Trip Completed,14-07-2016 14:04,14-07-2016 15:11,,,,,,
5318,Airport,141,Trip Completed,14-07-2016 22:08,14-07-2016 22:58,,,,,,
6619,City,141,Trip Completed,15-07-2016 21:52,15-07-2016 22:46,,,,,,
444,Airport,142,Trip Completed,11-07-2016 09:09,11-07-2016 09:52,,,,,,
1260,Airport,142,Trip Completed,11-07-2016 21:59,11-07-2016 23:10,,,,,,
1976,Airport,142,Trip Completed,12-07-2016 12:18,12-07-2016 13:30,,,,,,
2096,Airport,142,Trip Completed,12-07-2016 16:01,12-07-2016 17:04,,,,,,
2732,City,142,Trip Completed,13-07-2016 02:33,13-07-2016 03:38,,,,,,
5383,City,142,Trip Completed,14-07-2016 00:03,14-07-2016 00:34,,,,,,
4156,City,142,Trip Completed,14-07-2016 05:07,14-07-2016 06:06,,,,,,
4761,City,142,Trip Completed,14-07-2016 15:31,14-07-2016 15:52,,,,,,
6446,Airport,142,Trip Completed,15-07-2016 20:02,15-07-2016 20:53,,,,,,
6610,City,142,Trip Completed,15-07-2016 21:49,15-07-2016 23:01,,,,,,
638,City,143,Trip Completed,11-07-2016 12:30,11-07-2016 13:14,,,,,,
1644,Airport,143,Trip Completed,12-07-2016 07:16,12-07-2016 07:58,,,,,,
2040,Airport,143,Trip Completed,12-07-2016 14:25,12-07-2016 14:57,,,,,,
2794,City,143,Trip Completed,13-07-2016 04:55,13-07-2016 06:01,,,,,,
3172,Airport,143,Trip Completed,13-07-2016 09:13,13-07-2016 10:24,,,,,,
6559,Airport,143,Trip Completed,15-07-2016 21:00,15-07-2016 21:58,,,,,,
243,City,144,Trip Completed,11-07-2016 06:34,11-07-2016 07:09,,,,,,
296,Airport,144,Trip Completed,11-07-2016 07:12,11-07-2016 07:54,,,,,,
677,City,144,Trip Completed,11-07-2016 13:26,11-07-2016 13:58,,,,,,
1360,City,144,Trip Completed,11-07-2016 23:54,12-07-2016 01:09,,,,,,
1916,Airport,144,Trip Completed,12-07-2016 10:43,12-07-2016 11:11,,,,,,
2397,City,144,Trip Completed,12-07-2016 19:45,12-07-2016 20:19,,,,,,
3624,Airport,144,Trip Completed,13-07-2016 18:52,13-07-2016 19:54,,,,,,
4799,City,144,Trip Completed,14-07-2016 16:56,14-07-2016 17:48,,,,,,
5241,City,144,Trip Completed,14-07-2016 21:13,14-07-2016 21:42,,,,,,
6380,Airport,144,Trip Completed,15-07-2016 19:19,15-07-2016 20:25,,,,,,
998,Airport,145,Trip Completed,11-07-2016 19:01,11-07-2016 19:48,,,,,,
1281,Airport,145,Trip Completed,11-07-2016 22:12,11-07-2016 22:51,,,,,,
2045,Airport,145,Trip Completed,12-07-2016 14:43,12-07-2016 15:06,,,,,,
2424,City,145,Trip Completed,12-07-2016 20:03,12-07-2016 21:04,,,,,,
3162,Airport,145,Trip Completed,13-07-2016 09:11,13-07-2016 09:38,,,,,,
3222,City,145,Trip Completed,13-07-2016 09:51,13-07-2016 10:54,,,,,,
4098,City,145,Trip Completed,14-07-2016 03:11,14-07-2016 03:59,,,,,,
4905,Airport,145,Trip Completed,14-07-2016 18:00,14-07-2016 18:41,,,,,,
5622,Airport,145,Trip Completed,15-07-2016 06:27,15-07-2016 07:38,,,,,,
318,City,146,Trip Completed,11-07-2016 07:28,11-07-2016 08:43,,,,,,
557,City,146,Trip Completed,11-07-2016 10:15,11-07-2016 11:10,,,,,,
2034,Airport,146,Trip Completed,12-07-2016 14:16,12-07-2016 15:20,,,,,,
2392,City,146,Trip Completed,12-07-2016 19:50,12-07-2016 21:04,,,,,,
4542,Airport,146,Trip Completed,14-07-2016 09:40,14-07-2016 10:08,,,,,,
5500,City,146,Trip Completed,15-07-2016 05:00,15-07-2016 06:04,,,,,,
6382,Airport,146,Trip Completed,15-07-2016 19:15,15-07-2016 20:28,,,,,,
6575,City,146,Trip Completed,15-07-2016 21:18,15-07-2016 21:58,,,,,,
1827,Airport,147,Trip Completed,12-07-2016 09:35,12-07-2016 10:24,,,,,,
2095,City,147,Trip Completed,12-07-2016 15:56,12-07-2016 16:43,,,,,,
3092,Airport,147,Trip Completed,13-07-2016 08:15,13-07-2016 08:50,,,,,,
4813,City,147,Trip Completed,14-07-2016 17:17,14-07-2016 18:18,,,,,,
5164,City,147,Trip Completed,14-07-2016 20:25,14-07-2016 20:54,,,,,,
6702,City,147,Trip Completed,15-07-2016 22:47,15-07-2016 23:27,,,,,,
429,City,148,Trip Completed,11-07-2016 08:54,11-07-2016 09:47,,,,,,
2681,Airport,148,Trip Completed,12-07-2016 00:10,12-07-2016 01:06,,,,,,
3160,City,148,Trip Completed,13-07-2016 09:11,13-07-2016 09:35,,,,,,
3400,City,148,Trip Completed,13-07-2016 15:04,13-07-2016 16:09,,,,,,
3889,Airport,148,Trip Completed,13-07-2016 21:53,13-07-2016 22:32,,,,,,
4151,City,148,Trip Completed,14-07-2016 04:58,14-07-2016 06:08,,,,,,
4738,Airport,148,Trip Completed,14-07-2016 14:44,14-07-2016 15:58,,,,,,
4963,Airport,148,Trip Completed,14-07-2016 18:35,14-07-2016 19:50,,,,,,
311,Airport,149,Trip Completed,11-07-2016 07:27,11-07-2016 08:08,,,,,,
928,City,149,Trip Completed,11-07-2016 18:29,11-07-2016 19:15,,,,,,
1468,City,149,Trip Completed,12-07-2016 05:09,12-07-2016 06:06,,,,,,
2677,City,149,Trip Completed,12-07-2016 23:54,13-07-2016 00:31,,,,,,
2916,City,149,Trip Completed,13-07-2016 06:12,13-07-2016 07:23,,,,,,
4663,City,149,Trip Completed,14-07-2016 12:16,14-07-2016 12:59,,,,,,
6741,City,149,Trip Completed,15-07-2016 23:42,16-07-2016 00:09,,,,,,
48,City,150,Trip Completed,11-07-2016 03:14,11-07-2016 04:19,,,,,,
838,City,150,Trip Completed,11-07-2016 17:43,11-07-2016 18:41,,,,,,
1657,Airport,150,Trip Completed,12-07-2016 07:29,12-07-2016 08:12,,,,,,
2032,Airport,150,Trip Completed,12-07-2016 14:14,12-07-2016 15:20,,,,,,
3507,City,150,Trip Completed,13-07-2016 17:38,13-07-2016 18:21,,,,,,
3780,City,150,Trip Completed,13-07-2016 20:45,13-07-2016 21:27,,,,,,
6180,City,150,Trip Completed,15-07-2016 17:02,15-07-2016 17:48,,,,,,
6615,City,150,Trip Completed,15-07-2016 21:46,15-07-2016 22:22,,,,,,
797,City,151,Trip Completed,11-07-2016 17:16,11-07-2016 18:12,,,,,,
1564,City,151,Trip Completed,12-07-2016 06:18,12-07-2016 07:14,,,,,,
2075,City,151,Trip Completed,12-07-2016 15:31,12-07-2016 16:47,,,,,,
2822,City,151,Trip Completed,13-07-2016 05:14,13-07-2016 05:50,,,,,,
3387,City,151,Trip Completed,13-07-2016 14:36,13-07-2016 15:22,,,,,,
4315,City,151,Trip Completed,14-07-2016 06:46,14-07-2016 07:33,,,,,,
5549,Airport,151,Trip Completed,15-07-2016 05:29,15-07-2016 06:15,,,,,,
6284,City,151,Trip Completed,15-07-2016 18:18,15-07-2016 19:10,,,,,,
6403,Airport,151,Trip Completed,15-07-2016 19:25,15-07-2016 20:15,,,,,,
6684,Airport,151,Trip Completed,15-07-2016 22:34,15-07-2016 23:27,,,,,,
451,City,152,Trip Completed,11-07-2016 09:10,11-07-2016 10:10,,,,,,
588,City,152,Trip Completed,11-07-2016 11:20,11-07-2016 11:53,,,,,,
671,Airport,152,Trip Completed,11-07-2016 13:16,11-07-2016 14:08,,,,,,
1369,Airport,152,Trip Completed,12-07-2016 00:15,12-07-2016 00:53,,,,,,
1688,City,152,Trip Completed,12-07-2016 07:51,12-07-2016 08:21,,,,,,
2861,City,152,Trip Completed,13-07-2016 05:38,13-07-2016 06:49,,,,,,
3354,City,152,Trip Completed,13-07-2016 13:25,13-07-2016 14:39,,,,,,
5141,Airport,152,Trip Completed,14-07-2016 20:15,14-07-2016 21:00,,,,,,
5460,Airport,152,Trip Completed,15-07-2016 04:06,15-07-2016 04:52,,,,,,
5904,City,152,Trip Completed,15-07-2016 10:00,15-07-2016 10:34,,,,,,
5973,Airport,152,Trip Completed,15-07-2016 11:10,15-07-2016 12:12,,,,,,
704,Airport,153,Trip Completed,11-07-2016 14:12,11-07-2016 15:06,,,,,,
785,City,153,Trip Completed,11-07-2016 16:49,11-07-2016 17:24,,,,,,
2631,Airport,153,Trip Completed,12-07-2016 22:18,12-07-2016 23:07,,,,,,
2911,Airport,153,Trip Completed,13-07-2016 06:09,13-07-2016 06:59,,,,,,
3360,Airport,153,Trip Completed,13-07-2016 13:37,13-07-2016 14:20,,,,,,
3667,Airport,153,Trip Completed,13-07-2016 19:23,13-07-2016 20:11,,,,,,
4624,Airport,153,Trip Completed,14-07-2016 11:05,14-07-2016 11:53,,,,,,
604,City,154,Trip Completed,11-07-2016 11:44,11-07-2016 12:49,,,,,,
1464,Airport,154,Trip Completed,12-07-2016 05:03,12-07-2016 06:03,,,,,,
1810,City,154,Trip Completed,12-07-2016 09:18,12-07-2016 09:54,,,,,,
2009,City,154,Trip Completed,12-07-2016 13:25,12-07-2016 14:33,,,,,,
